,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract,year
100,22850710,2012 Aug,,Acta Cir Bras,"['Zhang Q', 'Zhang S', 'Li R', 'Liu Y', 'Cao X']",Cao X,Comparison of two methods of femoral tunnel preparation in single-bundle anterior cruciate ligament reconstruction: a prospective randomized study.,27,8,572-6,['English'],9103983,0102-8650,1678-2674,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['22850710', '10.1590/s0102-86502012000800010', 'S0102-86502012000800010']",10.1590/s0102-86502012000800010,"['2012/03/23 00:00', '2012/06/21 00:00', '2012/08/02 06:00', '2012/08/02 06:00', '2013/04/13 06:00']",[],1,0,Acta cirurgica brasileira,,2012 Aug;27(8):572-6,"PURPOSE: To prospectively compare therapeutic effect of femoral tunnel preparation through the tibial tunnel and the anteromedial (AM) portal in single-bundle anterior cruciate ligament (ACL) reconstruction. METHODS: Between June 2008 and October 2010, 76 patients underwent single-bundle ACL reconstruction by autogenous grafting of semitendinosus and gracilis tendon. All cases were randomly divided into two groups according to the method of femoral tunnel preparation: transtibial (TT) group (n=38) and anteromedial (AM) group (n=38). Lysholm knee score and the KT-1000 anterior laxity at 30 degrees  of pre-and post-operation were assessed for two groups. RESULTS: Sixty-five patients (TT group, 34; AM group, 31) were followed up for more than 12 months, with a follow-up rate of 86%. The Lysholm knee score and the KT-1000 anterior laxity 12 months after operation were significantly better than before reconstruction. The Lysholm knee score and the KT-1000 anterior laxity were not significantly different between the TT and AM groups after operation. CONCLUSION: Femoral tunnel preparation through tibial tunnel or the anteromedial portal in single-bundle anterior cruciate ligament reconstruction shows same therapeutic effects.",2012
101,22840988,2012 Aug,,Arthroscopy,"['Lawhorn KW', 'Howell SM', 'Traina SM', 'Gottlieb JE', 'Meade TD', 'Freedberg HI']",Freedberg HI,"The effect of graft tissue on anterior cruciate ligament outcomes: a multicenter, prospective, randomized controlled trial comparing autograft hamstrings with fresh-frozen anterior tibialis allograft.",28,8,1079-86,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Multicenter Study', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['22840988', '10.1016/j.arthro.2012.05.010', 'S0749-8063(12)00511-7']",10.1016/j.arthro.2012.05.010,"['2011/09/25 00:00', '2012/05/07 00:00', '2012/05/08 00:00', '2012/07/31 06:00', '2012/07/31 06:00', '2012/12/10 06:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,doi: 10.1016/j.arthro.2012.05.010,2012 Aug;28(8):1079-86,"PURPOSE: To compare the results and outcome of anterior cruciate ligament (ACL) reconstruction using autogenous hamstring tendon versus fresh-frozen allograft anterior tibialis tendon. METHODS: A prospective randomized study was conducted from September 2002 to October 2006. We randomized 147 patients to undergo ACL reconstruction with either autogenous hamstring or fresh-frozen allograft anterior tibialis tendon. Of these patients, 102 (69%) completed a minimum of 2 years' follow-up. There were 54 patients in the hamstring group (73% of those originally enrolled in the group) and 48 patients in the allograft group (66%). All patients underwent standardized subjective and objective evaluation with functional outcome assessments (International Knee Documentation Committee [IKDC]), and standardized radiographs were also obtained. RESULTS: The mean age was 32.0 years for the autograft group and 33.3 years for the allograft group. There was no difference in stability between the 2 groups (P > .05). The mean IKDC subjective score was 91.0 for the autograft group and 90.9 for the allograft group (P > .05). The functional IKDC scores for the autograft group were normal in 46 patients (85%), nearly normal in 7 patients (13%), and severely abnormal in 1 patient. For the allograft group, the functional IKDC scores were normal in 43 patients (90%) and nearly normal in 5 (10%) (P > .05). There were 4 reoperations in the allograft group and 3 reoperations in the autograft group. No patient underwent revision ACL surgery or planned to undergo revision surgery because of instability in either group during the study period despite the 1 patient in the autograft group with a pivot shift and a maximum manual KT measurement (MEDmetric, San Diego, CA) of 5 mm. CONCLUSIONS: The use of fresh-frozen anterior tibialis allograft (non-treated) for ACL reconstruction produced similar subjective and functional outcomes at 24 months' minimal follow-up compared with patients undergoing ACL reconstruction with autograft hamstring tendon. LEVEL OF EVIDENCE: Level II, prospective comparative study.",2012
102,22717211,2012 Oct,2012 Jun 19,Arthroscopy,"['Lee S', 'Kim H', 'Jang J', 'Seong SC', 'Lee MC']",Lee MC,Intraoperative correlation analysis between tunnel position and translational and rotational stability in single- and double-bundle anterior cruciate ligament reconstruction.,28,10,1424-36,['English'],8506498,0749-8063,1526-3231,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['22717211', '10.1016/j.arthro.2012.03.027', 'S0749-8063(12)00223-X']",10.1016/j.arthro.2012.03.027,"['2011/07/27 00:00', '2012/03/25 00:00', '2012/03/26 00:00', '2012/06/22 06:00', '2012/06/22 06:00', '2012/12/25 06:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,doi: 10.1016/j.arthro.2012.03.027,2012 Oct;28(10):1424-36,"PURPOSE: To determine the relation between the tunnel positions and the kinematic improvement of the knee joint after single-bundle (SB) and double-bundle (DB) anterior cruciate ligament (ACL) reconstructions. METHODS: The study included 42 patients who underwent either SB (n = 21) or DB (n = 21) ACL reconstruction using hamstring tendon autograft. Anterior tibial translation and rotational laxity were measured by a navigation system before and after graft fixation. Three-dimensional computed tomography measurement was conducted for evaluation of tunnel placements. Regression analysis was carried out to determine the association between the postoperative kinematic change and the tunnel position. RESULTS: The average tunnel location was mostly different between the SB and posterolateral bundle (PLB) tunnels, as well as between the anteromedial bundle (AMB) and PLB tunnels of DB ACL reconstructions, whereas the SB and AMB tunnels were similar in the tibial mediolateral and femoral deep-shallow positions. A regression curve showed that the PLB femoral tunnel position was correlated with rotation whereas both the SB and AMB femoral tunnel locations were mostly correlated with anterior tibial translation. CONCLUSIONS: The PLB tunnel location in DB ACL reconstruction had a considerable effect on rotational laxity, whereas the SB and AMB tunnel locations mostly influenced anterior tibial translation. LEVEL OF EVIDENCE: Level III, case-control study.",2012
103,22713551,2012 Aug,2012 Jun 19,Am J Sports Med,"['Mutsuzaki H', 'Kanamori A', 'Ikeda K', 'Hioki S', 'Kinugasa T', 'Sakane M']",Sakane M,Effect of calcium phosphate-hybridized tendon graft in anterior cruciate ligament reconstruction: a randomized controlled trial.,40,8,1772-80,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['22713551', '10.1177/0363546512449618', '0363546512449618']",10.1177/0363546512449618,"['2012/06/21 06:00', '2012/06/21 06:00', '2012/12/18 06:00']",[],1,0,The American journal of sports medicine,doi: 10.1177/0363546512449618,2012 Aug;40(8):1772-80,"BACKGROUND: The authors developed a novel technique to improve tendon-bone healing by hybridizing calcium phosphate (CaP) with a tendon graft using an alternating soaking process. HYPOTHESIS: Anterior cruciate ligament (ACL) reconstruction using the CaP-hybridized tendon graft would have a better clinical outcome and reduce the percentage of bone tunnel enlargement compared with a conventional method because of the enhanced anchoring between the tendon graft and the bone. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: Patients (N = 64) with unilateral ACL rupture underwent arthroscopically assisted single-bundle ACL reconstruction using a 4-strand semitendinosus tendon or 4-strand semitendinosus and gracilis tendons with EndoButton femoral fixation and screw washer tibial fixation. These patients were equally randomized to undergo the CaP (n = 32) or conventional (n = 32) method using a transtibial tunnel approach according to the closed envelope method. In the CaP group, the tendon graft was hybridized with the CaP at both ends of the graft. One surgeon performed all reconstructions without knowing which graft was prepared. Patients' backgrounds regarding age at surgery, gender, period before surgery, and associated meniscal injuries were similar in the 2 groups. All patients followed the same postoperative protocol. At 1 and 2 years after surgery, they were evaluated with the manual knee laxity test, KT-1000 arthrometry, International Knee Documentation Committee (IKDC) examination form, Tegner scale, and Lysholm scale. Also, 1 year postoperatively, bone tunnel enlargement was analyzed using computed tomography, intensity of the tendon graft by magnetic resonance imaging (MRI), and tendon graft appearance by arthroscopic examination. All the examinations were performed blindly. RESULTS: All patients underwent a minimum 2-year follow-up. KT-1000 arthrometry data indicated statistically significant decreased average anterior tibial translation in the CaP group compared with the conventional method group: 1.0 +/- 2.0 mm versus 1.9 +/- 1.6 mm (P < .05), respectively, at 1 year; 1.6 +/- 2.1 mm versus 2.6 +/- 2.4 mm (P < .05), respectively, at 2 years. The Lysholm score was higher in the CaP group than in the conventional method group at 2 years (96.9 +/- 4.3 vs 91.7 +/- 13.3, P < .05). The CaP-hybridized tendon graft reduced the percentage of bone tunnel enlargement of the anteroposterior diameter at the main joint aperture site 1 year postoperatively (femoral side: 15.5% +/- 13.4% vs 22.1% +/- 16.4%, P < .05; tibial side: 19.3% +/- 17.1% vs 26.1% +/- 13.7%, P < .05). The results of the pivot-shift test, IKDC grade, and Tegner score; the intensity of the tendon graft (MRI); and arthroscopic appearance were not significantly different at both follow-up periods in the 2 groups. CONCLUSION: The CaP-hybridized tendon graft improved anterior knee stability and Lysholm scores at the 2-year follow-up and improved anterior knee stability and reduced the percentage of bone tunnel enlargement in both tunnels at the 1-year follow-up compared with the conventional method for single-bundle ACL reconstruction. However, longer follow-up is needed to investigate the appearance of any increased instability.",2012
104,22407182,2013 Mar,2012 Mar 10,Knee Surg Sports Traumatol Arthrosc,"['Gifstad T', 'Sole A', 'Strand T', 'Uppheim G', 'Grøntvedt T', 'Drogset JO']",Drogset JO,Long-term follow-up of patellar tendon grafts or hamstring tendon grafts in endoscopic ACL reconstructions.,21,3,576-83,['English'],9314730,0942-2056,1433-7347,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['22407182', '10.1007/s00167-012-1947-0']",10.1007/s00167-012-1947-0,"['2011/10/05 00:00', '2012/02/27 00:00', '2012/03/13 06:00', '2012/03/13 06:00', '2013/06/20 06:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",doi: 10.1007/s00167-012-1947-0,2013 Mar;21(3):576-83,"PURPOSE: Several studies compare the short- and long-term results of anterior cruciate ligament (ACL) reconstruction using bone-patellar tendon-bone (BPTB) graft or double-looped semitendinosus and gracilis (DLSG) graft. However, no studies evaluate the long-term results of BPTB grafts fixed with metal interference screws and DLSG grafts fixed with the Bone Mulch Screw and the Washer Loc. This prospective randomized multicentre study has the null hypothesis that there is no difference in long-term outcome between the two procedures. METHODS: A total of 114 patients with a symptomatic ACL rupture were randomized to reconstruction with either a BPTB graft (N = 58) or a DLSG graft (N = 56). Follow-up was conducted after one, two and seven years. At the seven-year follow-up, 102 of the 114 patients (89%) were available for evaluation; however, 16 of these by telephone-interview only. RESULTS: Ten patients in the BPTB group and 19 patients in the DLSG group underwent additional knee surgery (P = 0.048), two and three, respectively, of these were ACL revisions (n.s.). The total flexion work was lower in the DLSG group (P = 0.001). The mean peak flexion torque and extension work, however, showed no difference between the groups. No significant differences were found between the groups regarding the Tegner activity score, the Lysholm functional score, the Knee injury and osteoarthritis outcome score (KOOS), subjective knee function, anterior knee pain or mobility. There was no significant difference in laxity between the groups on the Lachman test or the KT-1,000 maximum manual force test. CONCLUSIONS: Both grafts and fixation methods resulted in satisfactory subjective outcome and objective stability. Both these methods can therefore be considered as suitable alternatives for ACL reconstructions. LEVEL OF EVIDENCE: II.",2013
105,22273781,2012 Apr,2012 Jan 25,Knee Surg Sports Traumatol Arthrosc,"['Lee S', 'Kim H', 'Jang J', 'Seong SC', 'Lee MC']",Lee MC,Comparison of anterior and rotatory laxity using navigation between single- and double-bundle ACL reconstruction: prospective randomized trial.,20,4,752-61,['English'],9314730,0942-2056,1433-7347,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['22273781', '10.1007/s00167-012-1880-2']",10.1007/s00167-012-1880-2,"['2011/10/17 00:00', '2012/01/06 00:00', '2012/01/26 06:00', '2012/01/26 06:00', '2012/08/03 06:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",doi: 10.1007/s00167-012-1880-2,2012 Apr;20(4):752-61,"PURPOSE: To prospectively assess the anterior tibial translation and rotational kinematics of the knee joint as well as the clinical outcome after single-bundle (SB) and double-bundle (DB) anterior cruciate ligament (ACL) reconstruction. METHODS: Forty-two patients randomly underwent single-bundle (Group SB, n = 21) or double-bundle (Group DB, n = 21) ACL reconstruction using hamstring tendon autografts. Anterior tibial translation and rotatory laxity were measured prior to and after fixation of the graft during reconstruction under the guidance of a navigation system. Clinical outcome measurements included the evaluation of the joint stability and functional status. RESULTS: Anterior tibial translation and rotatory laxity were improved significantly at all degrees of knee flexion in both groups. The postoperative total rotation (sum of internal and external rotation) at 30 degrees  and 60 degrees  (26.6 degrees  vs. 24.0 degrees ; 28.7 degrees  vs. 25.1 degrees ) as well as postoperative change in external rotation at 60 degrees  (-1.4 degrees  vs. -4.6 degrees ), and a change in total rotation at 30 degrees  and 60 degrees  (-7.0 degrees  vs. -11.5 degrees ; -6.1 degrees  vs. -8.9 degrees ) differed between the two groups, with better stability in the DB group. At 2 years follow-up, IKDC subjective satisfaction score was significantly different between two groups (70.9 vs. 79.6), while manual and instrumented laxity, pivot shift tests, modified Lysholm score, Tegner activity score, thigh muscle strengths were not different. Correlation analysis showed little correlations between anterior laxity tests at follow-up, and the kinematic variables measured by navigation during surgery while pivot shift test, IKDC subjective satisfaction score, modified Lysholm score, and Tegner activity score were mainly correlated with navigation-measured rotations in both groups. CONCLUSIONS: The kinematic tests in this study found evidence suggesting that the DB ACL reconstruction improved rotatory laxity better than the SB ACL reconstruction at 30 degrees  and 60 degrees  of flexion, but there was no difference in functional outcome at 2 years follow-up between SB and DB groups. LEVEL OF EVIDENCE: Prospective comparative study, Level II.",2012
106,21782375,2011 Sep,2011 Jul 22,Arthroscopy,"['Sun K', 'Zhang J', 'Wang Y', 'Xia C', 'Zhang C', 'Yu T', 'Tian S']",Tian S,Arthroscopic anterior cruciate ligament reconstruction with at least 2.5 years' follow-up comparing hamstring tendon autograft and irradiated allograft.,27,9,1195-202,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['21782375', '10.1016/j.arthro.2011.03.083', 'S0749-8063(11)00369-0']",10.1016/j.arthro.2011.03.083,"['2010/06/15 00:00', '2011/02/17 00:00', '2011/03/22 00:00', '2011/07/26 06:00', '2011/07/26 06:00', '2012/01/21 06:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,doi: 10.1016/j.arthro.2011.03.083,2011 Sep;27(9):1195-202,"PURPOSE: To compare the clinical outcomes of arthroscopic anterior cruciate ligament (ACL) reconstruction with hamstring tendon autograft versus irradiated allograft. METHODS: All irradiated hamstring tendon allografts (gracilis and semitendinosus), which were sterilized with 2.5 Mrad of irradiation before distribution, were obtained from a single certified tissue bank. A total of 78 patients undergoing arthroscopic ACL reconstruction were prospectively randomized consecutively into 1 of 2 groups: autograft and irradiated allograft. The same surgical technique was used in all operations, which were performed by the same senior surgeon. Before surgery and at a mean of 42.2 months of follow-up, patients were evaluated by the same observer according to objective and subjective clinical evaluations. RESULTS: Of the patients, 67 (36 in autograft group and 31 in irradiated allograft group) were available for full evaluation. When the irradiated allograft group was compared with the autograft group at the final follow-up by the Lachman test, anterior drawer test, pivot-shift test, and KT-2000 arthrometer (MEDmetric, San Diego, CA) assessment, statistically significant differences were found (P = .00011, P = .00016, P = .008, and P = .00021, respectively). Most importantly, 86.1% of patients in the autograft group and only 32.3% in the irradiated allograft group had a side-to-side difference of less than 3 mm according to KT-2000 assessment. The rate of laxity (side-to-side difference >5 mm) with irradiated allograft (32.3%) was higher than that with autograft (8.3%). The anterior and rotational stabilities decreased significantly in the irradiated allograft group. According to the overall International Knee Documentation Committee rating, functional and subjective evaluations, and activity level testing, no statistically significant differences were found between the 2 groups. However, patients in the irradiated allograft group had a shorter operative time and a longer duration of postoperative fever. When the patients had a fever, the laboratory examination findings of all patients were almost normal (white blood cell count, normal; erythrocyte sedimentation rate, 8 to 20 mm/h; and C-reactive protein level, 4 to 11 mg/L). CONCLUSIONS: The clinical outcome of ACL reconstruction with hamstring tendon autograft was satisfactory, whereas the difference in instrumented laxity between the 2 groups was significant and the difference in functional test results was not significant. LEVEL OF EVIDENCE: Level II, prospective comparative study.",2011
107,21712483,2011 Oct,2011 Jun 28,Am J Sports Med,"['Sajovic M', 'Strahovnik A', 'Dernovsek MZ', 'Skaza K']",Skaza K,Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial.,39,10,2161-9,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['21712483', '10.1177/0363546511411702', '0363546511411702']",10.1177/0363546511411702,"['2011/06/30 06:00', '2011/06/30 06:00', '2012/02/23 06:00']",['Am J Sports Med. 2012 Aug;40(8):NP155; author reply NP15-6. doi: 10.1177/0363546512453451. PMID: 22869758'],1,0,The American journal of sports medicine,doi: 10.1177/0363546511411702,2011 Oct;39(10):2161-9,"BACKGROUND: There are still controversies about graft selection for primary anterior cruciate ligament reconstruction. Prospective, randomized long-term studies are needed to determine the differences between the graft materials. HYPOTHESIS: Eleven years after anterior cruciate ligament reconstruction there is no difference in functional outcome and quality of life between patients with patellar tendon or hamstring tendon autografts; however, the patients with patellar tendon autograft would have a higher prevalence of osteoarthritis. STUDY DESIGN: Randomized controlled trial; Level of evidence, 2. METHODS: From June 1999 to March 2000, 64 patients were included in this prospective study. A single surgeon performed primary arthroscopically assisted anterior cruciate ligament reconstruction in an alternating sequence. In 32 patients, anterior cruciate ligament reconstruction was performed with hamstring tendon autograft (semitendinosus and gracilis [STG] group) while in the other 32 patients the reconstruction was performed with patellar tendon autograft (PT group). RESULTS: At the 11-year follow-up, no statistically significant differences were seen with respect to the Lysholm score and Short Form-36, KT-1000 arthrometer laxity testing, anterior knee pain, single-legged hop test, or International Knee Documentation Committee (IKDC) classification results. Positive pivot-shift test (1+) was significantly more frequent in the PT group (P = .036). Twenty-two patients (81%) in the STG group and 18 patients (72%) in the PT group were still at their preinjury level of activity. Graft rupture occurred in 2 patients from the STG group (6%) and in 4 patients from the PT (12%). Grade B and C abnormal radiographic findings were seen in 84% (21 of 25) of patients in the PT group and in 63% (17 of 27) of patients in the STG group (P = .008). CONCLUSION: Both hamstring and patellar tendon autografts provided good subjective outcomes and objective stability at 11 years. Positive pivot-shift test (1+) was significantly more frequent in the PT group. No significant differences in the rate of graft failure were identified. Patients with patellar tendon graft had a greater prevalence of osteoarthritis at 11 years after surgery.",2011
108,21667181,2012 Mar,,Clin Orthop Relat Res,"['Gobbi A', 'Mahajan V', 'Karnatzikos G', 'Nakamura N']",Nakamura N,Single- versus double-bundle ACL reconstruction: is there any difference in stability and function at 3-year followup?,470,3,824-34,['English'],0075674,0009-921X,1528-1132,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['21667181', 'PMC3270186', 'pmc-id: PMC3270186;', '10.1007/s11999-011-1940-9']",10.1007/s11999-011-1940-9,"['2011/06/14 06:00', '2011/06/15 06:00', '2012/05/01 06:00', '2013/03/01 00:00']",[],1,51,Clinical orthopaedics and related research,doi: 10.1007/s11999-011-1940-9,2012 Mar;470(3):824-34,"BACKGROUND: Despite a number of studies comparing postoperative stability and function after anatomic double-bundle and single-bundle anterior cruciate ligament reconstruction (ACLR), it remains unclear whether double-bundle reconstruction improves stability or function. QUESTIONS/PURPOSES: We therefore asked whether patients having single- and double-bundle ACLR using semitendinosus (ST) alone differed with regard to (1) postoperative stability; (2) ROM; and (3) five functional scores. METHODS: We prospectively followed 60 patients with an isolated anterior cruciate ligament (ACL) injury. Thirty patients underwent single-bundle and 30 patients underwent double-bundle ACL reconstruction. Clinically we assessed stability and range of motion (ROM); anteroposterior stability was assessed by Rolimeter and rotational stability by a pivot shift test. Function was assessed by IKDC, Noyes, Lysholm, Marx, and Tegner activity scales. The minimum followup was 36 months (mean, 46.2 months; range, 36-60 months). RESULTS: Residual anteroposterior laxity at 3 years postoperatively was similar in both groups: 1.4 +/- 0.3 mm versus 1.4 +/- 0.2 mm, respectively. We observed no difference in the pivot shift test. ROM was similar in both groups, although double-bundle patients required more physical therapy sessions to gain full ROM. IKDC, Noyes, Lysholm, Marx, and Tegner scores were similar at final followup. CONCLUSION: Double-bundle reconstruction of the ACL did not improve function or stability compared with single-bundle reconstruction. LEVEL OF EVIDENCE: Level II, therapeutic study. See Guidelines for Authors for a complete description of levels of evidence.",2012
109,21663722,2011 May,,Arthroscopy,"['Wipfler B', 'Donner S', 'Zechmann CM', 'Springer J', 'Siebold R', 'Paessler HH']",Paessler HH,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: a prospective comparative study with 9-year follow-up.,27,5,653-65,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial', 'Video-Audio Media']",PubMed - indexed for MEDLINE,ppublish,"['21663722', '10.1016/j.arthro.2011.01.015', 'S0749-8063(11)00085-5']",10.1016/j.arthro.2011.01.015,"['2010/01/19 00:00', '2010/12/10 00:00', '2011/01/13 00:00', '2011/06/14 06:00', '2011/06/15 06:00', '2011/10/15 06:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,doi: 10.1016/j.arthro.2011.01.015,2011 May;27(5):653-65,"PURPOSE: To analyze the long-term evaluation of clinical, functional, and magnetic resonance imaging (MRI) results after implant-free press-fit anterior cruciate ligament (ACL) reconstruction with bone-patella tendon (BPT) versus quadrupled hamstring tendon (HT) grafts. METHODS: Sixty-two ACL-insufficient patients were included in a prospective, randomized study (31 BPT and 31 HT). Both surgical procedures were performed without any implants by a press-fit technique by the senior author. The femoral tunnel was drilled through the anteromedial portal for anatomic placement. At 8.8 years after reconstruction, 53 patients (28 BPT and 25 HT) were examined by different clinical and functional tests. Bilateral MRI scans were performed and interpreted by an independent radiologist. RESULTS: On follow-up, the score on the International Knee Documentation Committee evaluation form was significantly better in the HT group. The clinical examination including range of motion, KT-1000 test (MEDmetric, San Diego, CA), and pivot-shift test showed no significant differences. On isokinetic testing, the mean quadriceps strength was close to normal (96%) in both groups, but the hamstring strength was lower in the HT group (100.3%/95.1%). Kneeling (1.5/1.1, P = .002), knee walking (1.72/1.14, P = .002), and single-leg hop test (95.8%/99.1%, P = .057) were better in the HT group. The MRI findings about the mean degree of cartilage lesion (International Cartilage Repair Society protocol) of the operated (2.1/2.1) and nonoperated (1.4/1.8) knee showed no significant differences. No significant difference was found in the grade of medial or lateral meniscal lesion or the number of patients having meniscal lesions when the operated and nonoperated knees were compared. Tunnel measurements, Caton-Deschamps Index, and the sagittal ACL angle were similar. CONCLUSIONS: The implant-free press-fit technique for anterior cruciate ligament reconstruction by use of bone-patellar tendon and hamstring grafts with anatomic graft placement is an innovative technique to preserve the cartilage and meniscal status without significant differences between the operated and nonoperated knees in the long term. Significantly less anterior knee pain was noted in the hamstring group, when testing for kneeling and knee walking. LEVEL OF EVIDENCE: Level II, prospective comparative study.",2011
110,21441418,2011 Jul,2011 Mar 25,Am J Sports Med,"['Sun K', 'Zhang J', 'Wang Y', 'Xia C', 'Zhang C', 'Yu T', 'Tian S']",Tian S,"Arthroscopic reconstruction of the anterior cruciate ligament with hamstring tendon autograft and fresh-frozen allograft: a prospective, randomized controlled study.",39,7,1430-8,['English'],7609541,0363-5465,1552-3365,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['21441418', '10.1177/0363546511400384', '0363546511400384']",10.1177/0363546511400384,"['2011/03/29 06:00', '2011/03/29 06:00', '2011/12/14 06:00']",[],1,0,The American journal of sports medicine,doi: 10.1177/0363546511400384,2011 Jul;39(7):1430-8,"BACKGROUND: Most studies of allograft versus autograft for anterior cruciate ligament reconstruction have been of bone-patellar tendon-bone; outcome reports evaluating anterior cruciate ligament reconstruction with hamstring tendon autograft versus allograft are rare. PURPOSE: This study was undertaken to compare the clinical outcome of arthroscopic anterior cruciate ligament reconstruction with hamstring tendon autograft versus allograft. STUDY DESIGN: Randomized controlled trial; Level of evidence, 2. METHODS: Between 2000 and 2004, 208 patients who met the inclusion and exclusion criteria of the study were prospectively randomized into autograft (n = 104) or allograft (n = 104) groups. All hamstring tendon allografts were fresh-frozen and obtained from a single certified tissue bank. All the operations were done by the same surgeon with the same surgical technique. Femoral and tibial fixation was by means of an EndoButton and a bioabsorbable interference screw augmented with a staple, respectively. Patients were evaluated preoperatively and postoperatively. Evaluations included detailed history, physical examination, functional knee ligament testing, KT-2000 arthrometer testing, Harner vertical jump and Daniel 1-legged hop tests, Lysholm score, Tegner score, the International Knee Documentation Committee (IKDC) standard evaluation form, Cincinnati knee score, and radiographs. RESULTS: Of these patients, 186 (autograft, n = 91; allograft, n = 95) were available for full evaluation. Demographic data were comparable between groups. The mean follow-up was 7.8 years for both groups. There were no statistically significant differences according to the evaluations of the outcome aforementioned between the 2 groups except that patients in the allograft group had a shorter operation time than the autograft group. Seven patients (7.7%) in the autograft group and 8 (8.4%) in the allograft group had a side-to-side difference >5 mm. Eighty-five patients (93.4%) in the autograft group and 86 (90.5%) in the allograft group were normal or nearly normal according to the overall IKDC. According to the subjective IKDC, the average scores were 89 and 90 points, respectively, for the autograft and allograft groups. The mean Lysholm and Tegner scores were 89 points and 7.7 points, respectively, for the autograft group and 90 points and 7.6 points, respectively, for the allograft group. For the Cincinnati knee score, the average scores were 90 and 91 points, respectively, for the autograft and allograft groups. CONCLUSION: Both groups of patients achieved almost the same satisfactory outcome at an average of 7.8 years of follow-up. Fresh-frozen hamstring tendon allograft is a reasonable alternative choice to autograft for anterior cruciate ligament reconstruction.",2011
