Unnamed: 0,id,study,subgroup,authors,first_author,title,short_title,abstract,year,language,journal,source,doi,doi_url,pmid,pmid_url,key
635,63,Barenius (2010),BPTB,"Barenius B, Nordlander M, Ponzer S, Tidermark J, Eriksson K",Barenius,Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial.,qualityoflifeandclinicaloutcomeafteranteriorcrucia,"Randomized controlled trials after anterior cruciate ligament reconstructions with long-term follow-up including assessment of health-related quality of life are rare. To compare clinical outcome and health-related quality of life 8 years after anterior cruciate ligament reconstruction using 2 types of graft. Randomized controlled trial; Level of evidence, 1. Long-term follow-up of 164 patients with anterior cruciate ligament injury randomized to arthroscopic reconstruction with a quadrupled semitendinosus graft or a bone-patellar tendon-bone graft was undertaken. After a mean 8 years, 153 patients were available for follow-up, including instrumented laxity, 1-legged hop test, a knee-walking test, and assessment with International Knee Documentation Committee, Lysholm, Tegner, and patellofemoral pain score. Health-related quality of life was assessed with Knee Osteoarthritis Outcome Score and Short Form-36. Patients in both graft groups retained the same stability, knee function, and health-related quality of life. The patellofemoral pain score was similar for both groups; the bone-patellar tendon-bone group had more donor site morbidity from kneeling and knee walking. In the bone-patellar tendon-bone group, 19 patients had no kneeling problems, 23 slight problems, 31 moderate problems, and 5 unable to kneel. Corresponding figures for the semitendinosus group were 25, 32, 16, and 2 (P < .001). Patients with early reconstructions (<5 months) had a lower risk for meniscal injuries (37%) than did later reconstructed (62%, P = .008). Health-related quality of life regarding physical functioning in Short Form-36 was better for the early-reconstructed patients than for the later reconstructed (92 vs 85; P = .014). Patients without medial meniscal surgery had higher Knee Osteoarthritis Outcome Scores for all subscales than did patients with medial meniscal surgery, with most significant difference for sport and recreation (63 vs 75, P = .008). In the long term, the semitendinosus graft provided similar stability, knee function, and health-related quality of life but with less kneeling morbidity than did the bone-patellar tendon-bone graft.",2010,English,The American journal of sports medicine (2010) 38:8 (1533-1541). Date of Publication: Aug 2010,embase,,,20566719.0,https://pubmed.ncbi.nlm.nih.gov/20566719/,Barenius+qualityoflifeandclinicaloutcomeafteranteriorcrucia+2010
636,64,Holm (2010),BPTB,"Holm I, Oiestad BE, Risberg MA, Aune AK",Holm,No difference in knee function or prevalence of osteoarthritis after reconstruction of the anterior cruciate ligament with 4-strand hamstring autograft versus patellar tendon-bone autograft: a randomized study with 10-year follow-up.,nodifferenceinkneefunctionorprevalenceofosteoarthr,"BACKGROUND: The choice of different graft types and surgical techniques used when reconstructing a torn anterior cruciate ligament may influence the long-term prevalence of osteoarthritis and functional outcomes. HYPOTHESIS: There are no differences in the prevalence of knee osteoarthritis or knee function in patients undergoing reconstruction of a torn anterior cruciate ligament with 4-strand hamstring autograft versus patellar tendon-bone autograft. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: Seventy-two patients with subacute or chronic rupture of the anterior cruciate ligament were randomly assigned to autograft reconstruction with 4-strand gracilis and semitendinosus tendon (HAM) (N = 37) or with patellar tendon-bone (PTB) (N = 35) from the ipsilateral side. Outcome measurements were the Cincinnati knee score, single-legged hop tests, isokinetic muscle strength tests, pain, knee joint laxity test (KT-1000 arthrometer), and a radiologic evaluation (Kellgren and Lawrence) at 10-year follow-up. RESULTS: At 10 years, 57 patients (79%) were eligible for evaluation-29 in the HAM group and 28 in the PTB group. No differences were found between the 2 graft groups with respect to the Cincinnati knee score, the single-legged hop tests, pain, muscle strength measurements, or knee joint laxity. Fifty-five percent and 64% of the patients had osteoarthritis corresponding to Kellgren and Lawrence grade 2 or more in the HAM and the PTB groups, respectively (P =.27). For the uninvolved knee, the corresponding numbers were 28% and 22% (P = .62). CONCLUSION: At 10 years postoperatively, no statistically significant differences in clinical outcome between the 2 graft types were found. The prevalence of osteoarthritis was significantly higher in the operated leg than in the contralateral leg, but there were no significant differences between the 2 groups. The results indicate that the choice of graft type after an anterior cruciate ligament injury has minimal influence on the prevalence of osteoarthritis 10 years after surgery.",2010,English,The American journal of sports medicine (2010) 38:3 (448-454). Date of Publication: Mar 2010,embase,,,20097928.0,https://pubmed.ncbi.nlm.nih.gov/20097928/,Holm+nodifferenceinkneefunctionorprevalenceofosteoarthr+2010
704,132,Tian (2016),HT,"Tian S, Wang B, Liu L, Wang Y, Ha C, Li Q, Yang X, Sun K",Tian,Irradiated Hamstring Tendon Allograft Versus Autograft for Anatomic Double-Bundle Anterior Cruciate Ligament Reconstruction: Midterm Clinical Outcomes,irradiatedhamstringtendonallograftversusautograftf,"BACKGROUND: Most studies on grafts for anterior cruciate ligament (ACL) reconstruction (ACLR) have been of autografts or nonirradiated allografts with a single-bundle (SB) technique. Outcome reports evaluating anatomic double-bundle (DB) ACLR with a hamstring tendon autograft versus irradiated allograft are rare.PURPOSE: To compare the clinical outcomes of arthroscopic anatomic DB ACLR with a hamstring tendon autograft versus irradiated allograft.STUDY DESIGN: Randomized controlled trial; Level of evidence, 2.METHODS: Between 2008 and 2009, a total of 107 patients undergoing arthroscopic DB ACLR were prospectively randomized consecutively into 1 of 2 groups (autograft [Auto] group and irradiated allograft [Ir-Allo] group). All the surgical procedures were performed by the same senior surgeon using the DB reconstruction technique. All irradiated hamstring tendon allografts were sterilized with 2.5 Mrad of irradiation before distribution and were obtained from a single certified tissue bank. Graft fixation on the femoral side was by an Endobutton, and on the tibial side by a bioabsorbable interference screw augmented with a staple. The same rehabilitation protocol was applied to all patients. Before surgery and at a mean of 6.9 years of follow-up, patients were evaluated by the same observer according to objective and subjective clinical evaluations including detailed history, physical examination, radiography, functional knee ligament testing, KT-2000 arthrometer testing, Harner vertical jump and Daniel 1-legged hop tests, Lysholm score, Tegner score, International Knee Documentation Committee (IKDC) standard evaluation form, and Cincinnati knee score.RESULTS: A total of 83 patients (Auto: n = 40 [mean age, 29.2 ± 6.9 years]; Ir-Allo: n = 43 [mean age, 28.6 ± 7.2 years]) fulfilled follow-up and clinical evaluations. No significant differences were found between the 2 groups according to the overall IKDC functional and subjective evaluations as well as testing of activity levels. Significant between-group differences were found when comparing the results at final follow-up according to the Lachman test, anterior drawer test, pivot-shift test, and KT-2000 arthrometer measurements (P < .001). Most importantly, 87.5% of patients in the Auto group and 34.9% in the Ir-Allo group had a side-to-side difference <3 mm. The rate of laxity (side-to-side difference >5 mm) with an irradiated allograft (30.2%) was higher than that with an autograft (7.5%) (P < .001). The failure rate in the Ir-Allo group (30.2%) was higher than that in the Auto group (7.5%) (P < .001). Anterior and rotational stability decreased significantly in the Ir-Allo group; patients in the Ir-Allo group also had a shorter operation time. There were 10.0% (4/40) of patients in the Auto group and 32.6% (19/43) of patients in the Ir-Allo group who had arthritic progression (P < .05).CONCLUSION: There were no significant differences in postoperative activity levels and functional outcomes between the Auto and Ir-Allo groups. However, a significant increase in anterior and rotational laxity in the Ir-Allo group was found according to evaluations. We do not advocate an irradiated hamstring tendon allograft for DB ACLR.TRIAL REGISTRATION: Clinical Trial Register System of The Affiliated Hospital of Qingdao University (qdfy-ky2008-12).",2016,English,The American journal of sports medicine (2016) 44:10 (2579-2588). Date of Publication: 1 Oct 2016,embase,,,27466222.0,https://pubmed.ncbi.nlm.nih.gov/27466222/,Tian+irradiatedhamstringtendonallograftversusautograftf+2016
719,147,Barenius (2014),HT,"Barenius B, Ponzer S, Shalabi A, Bujak R, Norlén L, Eriksson K",Barenius,Increased risk of osteoarthritis after anterior cruciate ligament reconstruction: a 14-year follow-up study of a randomized controlled trial.,increasedriskofosteoarthritisafteranteriorcruciate,"The reported prevalence of radiological osteoarthritis (OA) after anterior cruciate ligament (ACL) reconstruction varies from 10% to 90%. Purpose/ To report the prevalence of OA after ACL reconstruction and to compare the OA prevalence between quadrupled semitendinosus tendon (ST) and bone-patellar tendon-bone (BPTB) grafts. The hypothesis was that there would be no difference in OA prevalence between the graft types. The secondary aim was to study whether patient characteristics and additional injuries were associated with long-term outcomes. Randomized controlled trial; Level of evidence, 1. Radiological examination results, Tegner activity levels, and Knee injury and Osteoarthritis Outcome Score (KOOS) values were determined in 135 (82%) of 164 patients at a mean of 14 years after ACL reconstruction randomized to an ST or a BPTB graft. Osteoarthritis was defined according to a consensus by at least 2 of 3 radiologists of Kellgren-Lawrence grade ≥2. Using regression analysis, graft type, sex, age, overweight, time between injury and reconstruction, additional meniscus injury, and a number of other variables were assessed as risk factors for OA 14 years after ACL reconstruction. Osteoarthritis of the medial compartment was most frequent, with 57% of OA cases in the ACL-reconstructed knee and 18% of OA cases in the contralateral knee (P < .001). There was no difference between the graft types: 49% of OA of the medial compartment for BPTB grafts and 65% for ST grafts (P = .073). The KOOS results were lower for patients with OA in all subscales, indicating that OA was symptomatic. No difference in the KOOS between the graft types was found. Meniscus resection was a strong risk factor for OA of the medial compartment (odds ratio, 3.6; 95% CI, 1.4-9.3) in the multivariable logistic regression analysis. A 3-fold increased prevalence of OA was found after an ACL injury treated with reconstruction compared with the contralateral healthy knee. No differences in the prevalence of OA between the BPTB and quadrupled ST reconstructions were found. An initial meniscus resection was a strong risk factor for OA; the time between injury and reconstruction was not.",2014,English,The American journal of sports medicine (2014) 42:5 (1049-1057). Date of Publication: May 2014,embase,,,24644301.0,https://pubmed.ncbi.nlm.nih.gov/24644301/,Barenius+increasedriskofosteoarthritisafteranteriorcruciate+2014
720,148,Ahldén (2013),HT,"Ahldén M, Sernert N, Karlsson J, Kartus J",Ahldén,A prospective randomized study comparing double- and single-bundle techniques for anterior cruciate ligament reconstruction.,aprospectiverandomizedstudycomparingdoubleandsingl,"The aim of the study was to compare the results after arthroscopic anterior cruciate ligament (ACL) reconstruction using either the double-bundle or single-bundle technique with hamstring tendon autografts in an unselected group of patients. Double-bundle ACL reconstruction will render a better outcome on the pivot-shift test. Randomized controlled trial; Level of evidence, 1. A randomized series of 103 patients (33 women, 70 men; median age, 27 years; range, 18-52 years) with a unilateral ACL rupture underwent anatomic ACL reconstruction. The double-bundle technique was used in 53 patients, and the single-bundle technique was used in 50 patients. The ACL footprint was visualized, and the femoral tunnel was drilled through the anteromedial portal; interference screw fixation was used at both ends. The patients were examined preoperatively and at a median of 26 months (range, 22-42 months) after the reconstruction by a blinded observer. The primary variable was the pivot-shift test. At 2-year follow-up, 98 patients (93%) were examined. Clinical assessments at follow-up revealed no significant differences between the double-bundle and single-bundle groups in terms of the pivot-shift test, KT-1000 arthrometer laxity measurements, manual Lachman test, range of motion, Lysholm knee scoring scale, Tegner activity scale, Knee Injury and Osteoarthritis and Outcome Score (KOOS), 1-legged hop test, and square hop test. A significant improvement was seen in both groups compared with the preoperative values in terms of most clinical assessments. In this prospective randomized study, the primary variable, the pivot-shift test, and other subjective and objective outcome variables revealed no significant differences between the double-bundle and single-bundle techniques at 2 years after ACL reconstruction in an unselected group of patients.",2013,English,The American journal of sports medicine (2013) 41:11 (2484-2491). Date of Publication: Nov 2013,embase,,,23921339.0,https://pubmed.ncbi.nlm.nih.gov/23921339/,Ahldén+aprospectiverandomizedstudycomparingdoubleandsingl+2013
721,149,McRae (2013),HT,"McRae S, Leiter J, McCormack R, Old J, MacDonald P",McRae,Ipsilateral versus contralateral hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized trial.,ipsilateralversuscontralateralhamstringgraftsinant,"Benefits of graft harvest from the side contralateral to the anterior cruciate ligament (ACL)-deficient leg have been identified when using bone-patellar tendon-bone autografts in ACL reconstruction (ACLR). As hamstring tendon autografts are becoming more commonly used, a study examining the effect of contralateral graft harvest of semitendinosus gracilis (STG) tendons on patient quality of life was conducted. To evaluate if ACLR using a hamstring tendon autograft results in better patient quality of life if the graft is harvested from the leg contralateral to the ACL rupture compared with the ipsilateral leg. Randomized controlled trial; Level of evidence, 1. A total of 100 participants between 16 and 50 years of age with a complete ACL tear were randomly assigned to undergo ACLR using either the ipsilateral or contralateral leg as the STG graft donor. Primary outcome measures were the ACL Quality of Life questionnaire (ACL-QOL), concentric knee flexion and extension strength at 60 and 240 deg/s, International Knee Documentation Committee (IKDC) knee assessment form, early postoperative pain and diary of analgesic use, and rate of reruptures. Outcome measures were evaluated before surgery and at 3, 6, 12, and 24 months after surgery. The ACL-QOL score improved over time for both groups (P < .001), and there were no significant differences between groups at any time point (P = .528). Significant differences in knee flexion and extension strength were found at 3 months after surgery. There were no differences between groups in IKDC knee assessment scores or rerupture rates. There does not appear to be any measurable benefit or drawback in quality of life to the use of an STG graft from the unaffected limb. In light of this finding, further research to examine other possible effects on agility and balance as well as time and ability to return to sport should be conducted. Longer term follow-up beyond 2 years would allow for a more thorough evaluation of the risk of reruptures or contralateral reruptures using this novel approach.",2013,English,The American journal of sports medicine (2013) 41:11 (2492-2499). Date of Publication: Nov 2013,embase,,,24001575.0,https://pubmed.ncbi.nlm.nih.gov/24001575/,McRae+ipsilateralversuscontralateralhamstringgraftsinant+2013
722,150,Mutsuzaki (2012),HT,"Mutsuzaki H, Kanamori A, Ikeda K, Hioki S, Kinugasa T, Sakane M",Mutsuzaki,Effect of calcium phosphate-hybridized tendon graft in anterior cruciate ligament reconstruction: a randomized controlled trial.,effectofcalciumphosphatehybridizedtendongraftinant,"The authors developed a novel technique to improve tendon-bone healing by hybridizing calcium phosphate (CaP) with a tendon graft using an alternating soaking process. Anterior cruciate ligament (ACL) reconstruction using the CaP-hybridized tendon graft would have a better clinical outcome and reduce the percentage of bone tunnel enlargement compared with a conventional method because of the enhanced anchoring between the tendon graft and the bone. Randomized controlled trial; Level of evidence, 1. Patients (N = 64) with unilateral ACL rupture underwent arthroscopically assisted single-bundle ACL reconstruction using a 4-strand semitendinosus tendon or 4-strand semitendinosus and gracilis tendons with EndoButton femoral fixation and screw washer tibial fixation. These patients were equally randomized to undergo the CaP (n = 32) or conventional (n = 32) method using a transtibial tunnel approach according to the closed envelope method. In the CaP group, the tendon graft was hybridized with the CaP at both ends of the graft. One surgeon performed all reconstructions without knowing which graft was prepared. Patients' backgrounds regarding age at surgery, gender, period before surgery, and associated meniscal injuries were similar in the 2 groups. All patients followed the same postoperative protocol. At 1 and 2 years after surgery, they were evaluated with the manual knee laxity test, KT-1000 arthrometry, International Knee Documentation Committee (IKDC) examination form, Tegner scale, and Lysholm scale. Also, 1 year postoperatively, bone tunnel enlargement was analyzed using computed tomography, intensity of the tendon graft by magnetic resonance imaging (MRI), and tendon graft appearance by arthroscopic examination. All the examinations were performed blindly. All patients underwent a minimum 2-year follow-up. KT-1000 arthrometry data indicated statistically significant decreased average anterior tibial translation in the CaP group compared with the conventional method group: 1.0 ± 2.0 mm versus 1.9 ± 1.6 mm (P < .05), respectively, at 1 year; 1.6 ± 2.1 mm versus 2.6 ± 2.4 mm (P < .05), respectively, at 2 years. The Lysholm score was higher in the CaP group than in the conventional method group at 2 years (96.9 ± 4.3 vs 91.7 ± 13.3, P < .05). The CaP-hybridized tendon graft reduced the percentage of bone tunnel enlargement of the anteroposterior diameter at the main joint aperture site 1 year postoperatively (femoral side: 15.5% ± 13.4% vs 22.1% ± 16.4%, P < .05; tibial side: 19.3% ± 17.1% vs 26.1% ± 13.7%, P < .05). The results of the pivot-shift test, IKDC grade, and Tegner score; the intensity of the tendon graft (MRI); and arthroscopic appearance were not significantly different at both follow-up periods in the 2 groups. The CaP-hybridized tendon graft improved anterior knee stability and Lysholm scores at the 2-year follow-up and improved anterior knee stability and reduced the percentage of bone tunnel enlargement in both tunnels at the 1-year follow-up compared with the conventional method for single-bundle ACL reconstruction. However, longer follow-up is needed to investigate the appearance of any increased instability.",2012,English,The American journal of sports medicine (2012) 40:8 (1772-1780). Date of Publication: Aug 2012,embase,,,22713551.0,https://pubmed.ncbi.nlm.nih.gov/22713551/,Mutsuzaki+effectofcalciumphosphatehybridizedtendongraftinant+2012
723,151,Sajovic (2011),HT,"Sajovic M, Strahovnik A, Dernovsek MZ, Skaza K",Sajovic,Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial.,qualityoflifeandclinicaloutcomecomparisonofsemiten,"There are still controversies about graft selection for primary anterior cruciate ligament reconstruction. Prospective, randomized long-term studies are needed to determine the differences between the graft materials. Eleven years after anterior cruciate ligament reconstruction there is no difference in functional outcome and quality of life between patients with patellar tendon or hamstring tendon autografts; however, the patients with patellar tendon autograft would have a higher prevalence of osteoarthritis. Randomized controlled trial; Level of evidence, 2. From June 1999 to March 2000, 64 patients were included in this prospective study. A single surgeon performed primary arthroscopically assisted anterior cruciate ligament reconstruction in an alternating sequence. In 32 patients, anterior cruciate ligament reconstruction was performed with hamstring tendon autograft (semitendinosus and gracilis [STG] group) while in the other 32 patients the reconstruction was performed with patellar tendon autograft (PT group). At the 11-year follow-up, no statistically significant differences were seen with respect to the Lysholm score and Short Form-36, KT-1000 arthrometer laxity testing, anterior knee pain, single-legged hop test, or International Knee Documentation Committee (IKDC) classification results. Positive pivot-shift test (1+) was significantly more frequent in the PT group (P = .036). Twenty-two patients (81%) in the STG group and 18 patients (72%) in the PT group were still at their preinjury level of activity. Graft rupture occurred in 2 patients from the STG group (6%) and in 4 patients from the PT (12%). Grade B and C abnormal radiographic findings were seen in 84% (21 of 25) of patients in the PT group and in 63% (17 of 27) of patients in the STG group (P = .008). Both hamstring and patellar tendon autografts provided good subjective outcomes and objective stability at 11 years. Positive pivot-shift test (1+) was significantly more frequent in the PT group. No significant differences in the rate of graft failure were identified. Patients with patellar tendon graft had a greater prevalence of osteoarthritis at 11 years after surgery.",2011,English,The American journal of sports medicine (2011) 39:10 (2161-2169). Date of Publication: Oct 2011,embase,,,21712483.0,https://pubmed.ncbi.nlm.nih.gov/21712483/,Sajovic+qualityoflifeandclinicaloutcomecomparisonofsemiten+2011
724,152,Sun (2011),HT,"Sun K, Zhang J, Wang Y, Xia C, Zhang C, Yu T, Tian S",Sun,"Arthroscopic reconstruction of the anterior cruciate ligament with hamstring tendon autograft and fresh-frozen allograft: a prospective, randomized controlled study.",arthroscopicreconstructionoftheanteriorcruciatelig,"Most studies of allograft versus autograft for anterior cruciate ligament reconstruction have been of bone-patellar tendon-bone; outcome reports evaluating anterior cruciate ligament reconstruction with hamstring tendon autograft versus allograft are rare. This study was undertaken to compare the clinical outcome of arthroscopic anterior cruciate ligament reconstruction with hamstring tendon autograft versus allograft. Randomized controlled trial; Level of evidence, 2. Between 2000 and 2004, 208 patients who met the inclusion and exclusion criteria of the study were prospectively randomized into autograft (n = 104) or allograft (n = 104) groups. All hamstring tendon allografts were fresh-frozen and obtained from a single certified tissue bank. All the operations were done by the same surgeon with the same surgical technique. Femoral and tibial fixation was by means of an EndoButton and a bioabsorbable interference screw augmented with a staple, respectively. Patients were evaluated preoperatively and postoperatively. Evaluations included detailed history, physical examination, functional knee ligament testing, KT-2000 arthrometer testing, Harner vertical jump and Daniel 1-legged hop tests, Lysholm score, Tegner score, the International Knee Documentation Committee (IKDC) standard evaluation form, Cincinnati knee score, and radiographs. Of these patients, 186 (autograft, n = 91; allograft, n = 95) were available for full evaluation. Demographic data were comparable between groups. The mean follow-up was 7.8 years for both groups. There were no statistically significant differences according to the evaluations of the outcome aforementioned between the 2 groups except that patients in the allograft group had a shorter operation time than the autograft group. Seven patients (7.7%) in the autograft group and 8 (8.4%) in the allograft group had a side-to-side difference >5 mm. Eighty-five patients (93.4%) in the autograft group and 86 (90.5%) in the allograft group were normal or nearly normal according to the overall IKDC. According to the subjective IKDC, the average scores were 89 and 90 points, respectively, for the autograft and allograft groups. The mean Lysholm and Tegner scores were 89 points and 7.7 points, respectively, for the autograft group and 90 points and 7.6 points, respectively, for the allograft group. For the Cincinnati knee score, the average scores were 90 and 91 points, respectively, for the autograft and allograft groups. Both groups of patients achieved almost the same satisfactory outcome at an average of 7.8 years of follow-up. Fresh-frozen hamstring tendon allograft is a reasonable alternative choice to autograft for anterior cruciate ligament reconstruction.",2011,English,The American journal of sports medicine (2011) 39:7 (1430-1438). Date of Publication: Jul 2011,embase,,,21441418.0,https://pubmed.ncbi.nlm.nih.gov/21441418/,Sun+arthroscopicreconstructionoftheanteriorcruciatelig+2011
725,153,Stener (2010),HT,"Stener S, Ejerhed L, Sernert N, Laxdal G, Rostgård-Christensen L, Kartus J",Stener,"A long-term, prospective, randomized study comparing biodegradable and metal interference screws in anterior cruciate ligament reconstruction surgery: radiographic results and clinical outcome.",alongtermprospectiverandomizedstudycomparingbiodeg,"During the past decade, the use of biodegradable implants in anterior cruciate ligament surgery has increased. Poly-L-lactide acid (PLLA) interference screws would render the same clinical results but greater tunnel enlargement than metal screws 8 years after anterior cruciate ligament reconstruction using hamstring tendon (semitendinosus/gracilis) autografts. Randomized controlled trial; Level of evidence, 1. A randomized series of 77 patients, all with a unilateral anterior cruciate ligament rupture, were divided into 2 groups (PLLA and metal). In both groups, hamstring tendon autografts were used with interference screw fixation at both ends and the patients were examined with standard radiographs, Tegner activity level, Lysholm knee score, single-legged hop test, early C-reactive protein response, and KT-1000 arthrometer knee laxity measurements. The preoperative assessments in both groups were similar in terms of gender, clinical tests, and the time from injury to surgery. The patients returned for a radiographic and clinical examination a mean of 96 months (range, 78-120 months) after the index operation. The PLLA group displayed significantly larger bone tunnels on the radiographs than the metal group on the femoral side (mean, 11.4 mm [range, 0-17.8 mm] vs 8.0 mm [range, 0-16.3 mm]; P < .005) but not on the tibial side (mean, 10.7 mm [range, 7.8-14.1 mm] vs 10.5 mm [range, 0-20.3 mm]; difference not significant). At follow-up, no significant differences were found between the PLLA and metal groups in terms of knee laxity measurements (median, 1.0 mm [range, -2.0-4.0 mm] vs 1.0 mm [range, -3.0-6.5 mm]), Tegner activity level (median, 7 [range,3-9] vs 6 [range, 2-9]), or the Lysholm knee score (median, 90 points [range, 51-100] vs 89 points [range, 53-100]). The C-reactive protein values did not differ significantly between the 2 groups except for an increase in the PLLA group compared with the metal group at day 1 postoperatively-23 mg/L (range, <6-55) vs 9 mg/L (range, <6-55) (P < .001). There were significantly larger radiographically visible bone tunnels on the femoral side but not on the tibial side in the PLLA group compared with the metal group 8 years after anterior cruciate ligament reconstruction using hamstring tendon autografts. This finding did not correlate with inferior clinical results. Because of the results in the present study, the authors have discontinued the use of PLLA interference screws.",2010,English,The American journal of sports medicine (2010) 38:8 (1598-1605). Date of Publication: Aug 2010,embase,,,20392970.0,https://pubmed.ncbi.nlm.nih.gov/20392970/,Stener+alongtermprospectiverandomizedstudycomparingbiodeg+2010
726,154,Barenius (2010),HT,"Barenius B, Nordlander M, Ponzer S, Tidermark J, Eriksson K",Barenius,Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial.,qualityoflifeandclinicaloutcomeafteranteriorcrucia,"Randomized controlled trials after anterior cruciate ligament reconstructions with long-term follow-up including assessment of health-related quality of life are rare. To compare clinical outcome and health-related quality of life 8 years after anterior cruciate ligament reconstruction using 2 types of graft. Randomized controlled trial; Level of evidence, 1. Long-term follow-up of 164 patients with anterior cruciate ligament injury randomized to arthroscopic reconstruction with a quadrupled semitendinosus graft or a bone-patellar tendon-bone graft was undertaken. After a mean 8 years, 153 patients were available for follow-up, including instrumented laxity, 1-legged hop test, a knee-walking test, and assessment with International Knee Documentation Committee, Lysholm, Tegner, and patellofemoral pain score. Health-related quality of life was assessed with Knee Osteoarthritis Outcome Score and Short Form-36. Patients in both graft groups retained the same stability, knee function, and health-related quality of life. The patellofemoral pain score was similar for both groups; the bone-patellar tendon-bone group had more donor site morbidity from kneeling and knee walking. In the bone-patellar tendon-bone group, 19 patients had no kneeling problems, 23 slight problems, 31 moderate problems, and 5 unable to kneel. Corresponding figures for the semitendinosus group were 25, 32, 16, and 2 (P < .001). Patients with early reconstructions (<5 months) had a lower risk for meniscal injuries (37%) than did later reconstructed (62%, P = .008). Health-related quality of life regarding physical functioning in Short Form-36 was better for the early-reconstructed patients than for the later reconstructed (92 vs 85; P = .014). Patients without medial meniscal surgery had higher Knee Osteoarthritis Outcome Scores for all subscales than did patients with medial meniscal surgery, with most significant difference for sport and recreation (63 vs 75, P = .008). In the long term, the semitendinosus graft provided similar stability, knee function, and health-related quality of life but with less kneeling morbidity than did the bone-patellar tendon-bone graft.",2010,English,The American journal of sports medicine (2010) 38:8 (1533-1541). Date of Publication: Aug 2010,embase,,,20566719.0,https://pubmed.ncbi.nlm.nih.gov/20566719/,Barenius+qualityoflifeandclinicaloutcomeafteranteriorcrucia+2010
727,155,Jagodzinski (2010),HT,"Jagodzinski M, Geiges B, von Falck C, Knobloch K, Haasper C, Brand J, Hankemeier S, Krettek C, Meller R",Jagodzinski,Biodegradable screw versus a press-fit bone plug fixation for hamstring anterior cruciate ligament reconstruction: a prospective randomized study.,biodegradablescrewversusapressfitboneplugfixationf,"BACKGROUND: Press-fit fixation of a tendon graft has been advocated to achieve tendon-to-bone healing. HYPOTHESIS: Fixation of hamstring tendon grafts with a porous bone scaffold limits bone tunnel enlargement compared with a biodegradable interference screw fixation. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. Methods Between 2005 and 2006, 20 patients (17 men, 3 women) with a primary reconstruction of the anterior cruciate ligament (ACL) were enrolled in this study. Patients were randomized to obtain graft fixation in the tibial tunnel either by means of an interference screw (I) or a press-fit fixation with a porous bone cylinder (P). At 3 months after surgery, a computed tomography (CT) scan of the knee was performed, and tunnel enlargement was analyzed in the coronal and sagittal planes for the proximal, middle, and distal thirds of the tunnel. After 6 months and 1 and 2 years, radiographs of the knee in the sagittal and coronal plane were analyzed for bone tunnel widening. The International Knee Documentation Committee (IKDC), Tegner, and Lysholm scores of both groups were compared after 1 and 2 years. RESULTS: The bone tunnel enlargement determined by CT was 106.9% + or - 10.9% for group P and 121.9% + or - 9.0% for group I (P < .02) in the anteroposterior (AP) plane and 102.8% + or - 15.2% versus 121.5% + or - 10.1% in the coronal plane (P <.01). The IKDC, Tegner, and Lysholm scores improved in both groups from preoperatively to postoperatively without significant differences between the 2 groups. There was a trend to higher knee stability in group P after 3 months (0.6 + or - 1.4 mm vs 1.8 + or - 1.5 mm; P = .08). CONCLUSION: Both interference screw and a press-fit fixation lead to a high number of good or very good outcomes after ACL reconstruction. Tibial press-fit fixation decreases the amount of proximal bone tunnel enlargement.",2010,English,The American journal of sports medicine (2010) 38:3 (501-508). Date of Publication: Mar 2010,embase,,,20044497.0,https://pubmed.ncbi.nlm.nih.gov/20044497/,Jagodzinski+biodegradablescrewversusapressfitboneplugfixationf+2010
